model_key	model_id	run_dir	lane	phase	start_ts	end_ts	start_s	duration_s	source	detail
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-0503231427	snapshot-agent	agent_external_complete	2026-05-03T23:21:42.556Z	2026-05-03T23:21:42.559Z	133.561	0.003	snapshot-agent log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-0503231427	kube/discovery	worker_pod_ready_condition	2026-05-03T23:21:44.168Z	2026-05-03T23:21:45.000Z	135.173	0.832	k8s pod watch	overlaps worker registration; Kubernetes Ready boundary
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	frontend/main	frontend_pod_to_container	2026-05-03T23:11:07.000Z	2026-05-03T23:11:10.000Z	-1.748	3.000	k8s pod watch	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	frontend/main	frontend_start_to_discovery	2026-05-03T23:11:10.000Z	2026-05-03T23:11:10.962Z	1.252	0.962	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	frontend/main	frontend_discovery_to_metadata_snapshot	2026-05-03T23:11:10.962Z	2026-05-03T23:12:42.524Z	2.214	91.562	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	frontend/main	frontend_ready_to_first_request	2026-05-03T23:11:21.000Z	2026-05-03T23:12:48.890Z	12.252	87.890	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	frontend/main	frontend_inference_request	2026-05-03T23:12:48.890Z	2026-05-03T23:12:49.980Z	100.142	1.090	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	worker/main	restore_pod_to_container	2026-05-03T23:11:07.000Z	2026-05-03T23:11:08.000Z	-1.748	1.000	k8s pod watch	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	worker/main	restore_complete_to_sentinel	2026-05-03T23:12:39.723Z	2026-05-03T23:12:39.754Z	90.975	0.031	restore-worker log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	worker/main	worker_wake_up	2026-05-03T23:12:39.754Z	2026-05-03T23:12:41.268Z	91.006	1.514	restore-worker log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	worker/main	worker_after_wake_to_discovery	2026-05-03T23:12:41.268Z	2026-05-03T23:12:41.306Z	92.520	0.038	restore-worker log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	worker/main	worker_register_model	2026-05-03T23:12:41.341Z	2026-05-03T23:12:41.630Z	92.593	0.289	restore-worker log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	worker/main	worker_endpoint_to_metadata_snapshot	2026-05-03T23:12:41.630Z	2026-05-03T23:12:42.524Z	92.882	0.894	restore-worker log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	snapshot-agent	agent_detect_to_restore_start	2026-05-03T23:11:08.748Z	2026-05-03T23:11:08.780Z	0.000	0.032	snapshot-agent log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	snapshot-agent	host_inspect	2026-05-03T23:11:08.780Z	2026-05-03T23:11:08.794Z	0.032	0.014	snapshot-agent Restore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	snapshot-agent	agent_nsrestore_launch	2026-05-03T23:11:08.794Z	2026-05-03T23:11:08.815Z	0.046	0.021	snapshot-agent log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	snapshot-agent	nsrestore_setup	2026-05-03T23:11:08.815Z	2026-05-03T23:11:08.828Z	0.068	0.012	snapshot-agent nsrestore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	snapshot-agent	criu_restore	2026-05-03T23:11:08.828Z	2026-05-03T23:12:30.345Z	0.080	81.517	snapshot-agent nsrestore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	snapshot-agent	cuda_restore	2026-05-03T23:12:30.345Z	2026-05-03T23:12:39.722Z	81.597	9.378	snapshot-agent nsrestore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0503230640	snapshot-agent	agent_external_complete	2026-05-03T23:12:39.723Z	2026-05-03T23:12:39.726Z	90.975	0.003	snapshot-agent log	
