ttft_ms_avg,ttft_ms_p50,itl_ms_avg,tok_per_user_avg,out_tok_per_sec_total,total_tok_per_sec,req_per_sec_total,request_count,concurrency,total_tok_per_gpu,out_tok_per_gpu
519.1654856829268,454.90056899999996,10.273709362604984,104.66511074863892,513.9126349481411,38386.87566297438,0.5105133630430011,164.0,11,4798.3594578717975,64.23907936851764
634.105305393617,517.364727,15.862607033880746,74.13430349848127,580.4806382849498,44611.5370206942,0.6002076767676483,188.0,16,5576.442127586775,72.56007978561873
381.93655118032785,388.376291,5.111037410721792,196.51060224363437,191.12247650592982,13585.417359366606,0.20478607178748848,61.0,3,1698.1771699208257,23.890309563241228
421.3363383670886,393.585128,5.746490629926562,177.29748961334974,255.7577948452546,17800.242837827813,0.2593626067722923,79.0,4,2225.0303547284766,31.969724355656826
472.53907574814815,430.34883099999996,8.51954911602131,125.0985655438658,443.8236798969751,31783.085281813015,0.4301111008017834,135.0,8,3972.885660226627,55.477959987121885
