model_key	model_id	run_dir	lane	phase	start_ts	end_ts	start_s	duration_s	source	detail
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	worker/main	restore_pod_to_container	2026-04-30T09:19:29.000Z	2026-04-30T09:19:30.000Z	-2.737	1.000	restore pod yaml	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	snapshot-agent	agent_detect_to_restore_start	2026-04-30T09:19:31.737Z	2026-04-30T09:19:31.767Z	0.000	0.030	snapshot-agent log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	snapshot-agent	host_inspect	2026-04-30T09:19:31.767Z	2026-04-30T09:19:31.781Z	0.030	0.014	snapshot-agent Restore timing summary	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	snapshot-agent	agent_nsrestore_launch	2026-04-30T09:19:31.781Z	2026-04-30T09:19:31.801Z	0.044	0.020	snapshot-agent log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	snapshot-agent	nsrestore_setup	2026-04-30T09:19:31.801Z	2026-04-30T09:19:31.814Z	0.065	0.013	snapshot-agent nsrestore timing summary	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	snapshot-agent	criu_restore	2026-04-30T09:19:31.814Z	2026-04-30T09:19:39.592Z	0.077	7.779	snapshot-agent nsrestore timing summary	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	snapshot-agent	cuda_restore	2026-04-30T09:19:39.592Z	2026-04-30T09:19:45.471Z	7.856	5.879	snapshot-agent nsrestore timing summary	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	snapshot-agent	agent_external_complete	2026-04-30T09:19:45.472Z	2026-04-30T09:19:45.475Z	13.735	0.003	snapshot-agent log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	worker/main	restore_complete_to_sentinel	2026-04-30T09:19:45.472Z	2026-04-30T09:19:45.498Z	13.735	0.026	worker main log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	worker/main	worker_wake_up	2026-04-30T09:19:45.498Z	2026-04-30T09:19:46.203Z	13.761	0.705	worker main log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	worker/main	worker_after_wake_to_discovery	2026-04-30T09:19:46.203Z	2026-04-30T09:19:46.218Z	14.466	0.015	worker main log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	worker/main	worker_register_model	2026-04-30T09:19:46.253Z	2026-04-30T09:19:46.746Z	14.516	0.493	worker main log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	worker/main	worker_endpoint_to_metadata_snapshot	2026-04-30T09:19:46.746Z	2026-04-30T09:19:47.873Z	15.009	1.127	worker main log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	worker/main	worker_pod_ready_condition	2026-04-30T09:19:46.203Z	2026-04-30T09:19:47.000Z	14.466	0.797	worker main log + pod yaml	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	kube/discovery	pod_ready_to_metadata_snapshot	2026-04-30T09:19:47.000Z	2026-04-30T09:19:47.873Z	15.263	0.873	pod yaml + worker main log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	frontend/main	frontend_pod_to_container	2026-04-30T09:19:30.000Z	2026-04-30T09:19:33.000Z	-1.737	3.000	frontend pod yaml	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	frontend/main	frontend_start_to_discovery	2026-04-30T09:19:33.000Z	2026-04-30T09:19:33.744Z	1.263	0.744	frontend log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	frontend/main	frontend_discovery_to_metadata_snapshot	2026-04-30T09:19:33.744Z	2026-04-30T09:19:47.872Z	2.007	14.128	frontend log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	frontend/main	frontend_ready_to_first_request	2026-04-30T09:19:44.000Z	2026-04-30T09:19:56.209Z	12.263	12.209	frontend log	
qwen25-14b	Qwen/Qwen2.5-14B-Instruct	dckpt-qwen25-14b-0430091650	frontend/main	frontend_inference_request	2026-04-30T09:19:56.209Z	2026-04-30T09:19:57.123Z	24.472	0.914	frontend log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	worker/main	restore_pod_to_container	2026-04-30T09:25:52.000Z	2026-04-30T09:25:54.000Z	-2.705	2.000	restore pod yaml	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	snapshot-agent	agent_detect_to_restore_start	2026-04-30T09:25:54.705Z	2026-04-30T09:25:54.739Z	0.000	0.034	snapshot-agent log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	snapshot-agent	host_inspect	2026-04-30T09:25:54.739Z	2026-04-30T09:25:54.751Z	0.034	0.013	snapshot-agent Restore timing summary	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	snapshot-agent	agent_nsrestore_launch	2026-04-30T09:25:54.751Z	2026-04-30T09:25:54.771Z	0.047	0.020	snapshot-agent log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	snapshot-agent	nsrestore_setup	2026-04-30T09:25:54.771Z	2026-04-30T09:25:54.783Z	0.066	0.012	snapshot-agent nsrestore timing summary	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	snapshot-agent	criu_restore	2026-04-30T09:25:54.783Z	2026-04-30T09:26:08.490Z	0.079	13.707	snapshot-agent nsrestore timing summary	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	snapshot-agent	cuda_restore	2026-04-30T09:26:08.490Z	2026-04-30T09:26:20.814Z	13.786	12.324	snapshot-agent nsrestore timing summary	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	snapshot-agent	agent_external_complete	2026-04-30T09:26:20.815Z	2026-04-30T09:26:20.818Z	26.110	0.003	snapshot-agent log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	worker/main	restore_complete_to_sentinel	2026-04-30T09:26:20.815Z	2026-04-30T09:26:20.854Z	26.110	0.039	worker main log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	worker/main	worker_wake_up	2026-04-30T09:26:20.854Z	2026-04-30T09:26:22.249Z	26.149	1.395	worker main log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	worker/main	worker_after_wake_to_discovery	2026-04-30T09:26:22.249Z	2026-04-30T09:26:22.266Z	27.544	0.017	worker main log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	worker/main	worker_register_model	2026-04-30T09:26:22.301Z	2026-04-30T09:26:22.735Z	27.596	0.434	worker main log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	worker/main	worker_endpoint_to_metadata_snapshot	2026-04-30T09:26:22.735Z	2026-04-30T09:26:24.170Z	28.030	1.435	worker main log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	worker/main	worker_pod_ready_condition	2026-04-30T09:26:22.249Z	2026-04-30T09:26:23.000Z	27.544	0.751	worker main log + pod yaml	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	kube/discovery	pod_ready_to_metadata_snapshot	2026-04-30T09:26:23.000Z	2026-04-30T09:26:24.170Z	28.295	1.170	pod yaml + worker main log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	frontend/main	frontend_pod_to_container	2026-04-30T09:25:52.000Z	2026-04-30T09:25:56.000Z	-2.705	4.000	frontend pod yaml	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	frontend/main	frontend_start_to_discovery	2026-04-30T09:25:56.000Z	2026-04-30T09:25:56.553Z	1.295	0.553	frontend log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	frontend/main	frontend_discovery_to_metadata_snapshot	2026-04-30T09:25:56.553Z	2026-04-30T09:26:24.169Z	1.848	27.616	frontend log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	frontend/main	frontend_ready_to_first_request	2026-04-30T09:26:07.000Z	2026-04-30T09:26:29.781Z	12.295	22.781	frontend log	
qwen25-32b	Qwen/Qwen2.5-32B-Instruct	dckpt-qwen25-32b-0430092134	frontend/main	frontend_inference_request	2026-04-30T09:26:29.781Z	2026-04-30T09:26:30.826Z	35.076	1.045	frontend log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	worker/main	restore_pod_to_container	2026-04-30T09:33:42.000Z	2026-04-30T09:33:42.000Z	-1.885	0.000	restore pod yaml	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	snapshot-agent	agent_detect_to_restore_start	2026-04-30T09:33:43.885Z	2026-04-30T09:33:43.919Z	0.000	0.034	snapshot-agent log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	snapshot-agent	host_inspect	2026-04-30T09:33:43.919Z	2026-04-30T09:33:43.933Z	0.034	0.015	snapshot-agent Restore timing summary	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	snapshot-agent	agent_nsrestore_launch	2026-04-30T09:33:43.933Z	2026-04-30T09:33:43.955Z	0.049	0.022	snapshot-agent log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	snapshot-agent	nsrestore_setup	2026-04-30T09:33:43.955Z	2026-04-30T09:33:43.968Z	0.070	0.013	snapshot-agent nsrestore timing summary	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	snapshot-agent	criu_restore	2026-04-30T09:33:43.968Z	2026-04-30T09:34:04.007Z	0.083	20.039	snapshot-agent nsrestore timing summary	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	snapshot-agent	cuda_restore	2026-04-30T09:34:04.007Z	2026-04-30T09:34:21.905Z	20.123	17.898	snapshot-agent nsrestore timing summary	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	snapshot-agent	agent_external_complete	2026-04-30T09:34:21.906Z	2026-04-30T09:34:21.909Z	38.021	0.003	snapshot-agent log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	worker/main	restore_complete_to_sentinel	2026-04-30T09:34:21.906Z	2026-04-30T09:34:21.928Z	38.021	0.022	worker main log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	worker/main	worker_wake_up	2026-04-30T09:34:21.928Z	2026-04-30T09:34:24.760Z	38.043	2.832	worker main log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	worker/main	worker_after_wake_to_discovery	2026-04-30T09:34:24.760Z	2026-04-30T09:34:24.776Z	40.875	0.016	worker main log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	worker/main	worker_register_model	2026-04-30T09:34:24.811Z	2026-04-30T09:34:25.220Z	40.926	0.409	worker main log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	worker/main	worker_endpoint_to_metadata_snapshot	2026-04-30T09:34:25.220Z	2026-04-30T09:34:25.937Z	41.335	0.717	worker main log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	worker/main	worker_pod_ready_condition	2026-04-30T09:34:24.760Z	2026-04-30T09:34:25.000Z	40.875	0.240	worker main log + pod yaml	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	kube/discovery	pod_ready_to_metadata_snapshot	2026-04-30T09:34:25.000Z	2026-04-30T09:34:25.937Z	41.115	0.937	pod yaml + worker main log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	frontend/main	frontend_pod_to_container	2026-04-30T09:33:41.000Z	2026-04-30T09:33:44.000Z	-2.885	3.000	frontend pod yaml	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	frontend/main	frontend_start_to_discovery	2026-04-30T09:33:44.000Z	2026-04-30T09:33:45.447Z	0.115	1.447	frontend log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	frontend/main	frontend_discovery_to_metadata_snapshot	2026-04-30T09:33:45.447Z	2026-04-30T09:34:25.937Z	1.562	40.490	frontend log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	frontend/main	frontend_ready_to_first_request	2026-04-30T09:33:56.000Z	2026-04-30T09:34:29.642Z	12.115	33.642	frontend log	
qwen25-72b	Qwen/Qwen2.5-72B-Instruct	dckpt-qwen25-72b-0430092757	frontend/main	frontend_inference_request	2026-04-30T09:34:29.642Z	2026-04-30T09:34:31.047Z	45.757	1.405	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	worker/main	restore_pod_to_container	2026-05-02T22:10:20.000Z	2026-05-02T22:10:21.000Z	-2.213	1.000	restore pod yaml	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	snapshot-agent	agent_detect_to_restore_start	2026-05-02T22:10:22.213Z	2026-05-02T22:10:22.237Z	0.000	0.024	snapshot-agent log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	snapshot-agent	host_inspect	2026-05-02T22:10:22.237Z	2026-05-02T22:10:22.250Z	0.024	0.013	snapshot-agent Restore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	snapshot-agent	agent_nsrestore_launch	2026-05-02T22:10:22.250Z	2026-05-02T22:10:22.269Z	0.037	0.019	snapshot-agent log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	snapshot-agent	nsrestore_setup	2026-05-02T22:10:22.269Z	2026-05-02T22:10:22.282Z	0.057	0.013	snapshot-agent nsrestore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	snapshot-agent	criu_restore	2026-05-02T22:10:22.282Z	2026-05-02T22:10:33.315Z	0.069	11.033	snapshot-agent nsrestore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	snapshot-agent	cuda_restore	2026-05-02T22:10:33.315Z	2026-05-02T22:10:43.123Z	11.102	9.809	snapshot-agent nsrestore timing summary	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	snapshot-agent	agent_external_complete	2026-05-02T22:10:43.124Z	2026-05-02T22:10:43.127Z	20.911	0.003	snapshot-agent log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	worker/main	restore_complete_to_sentinel	2026-05-02T22:10:43.124Z	2026-05-02T22:10:43.176Z	20.911	0.052	worker main log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	worker/main	worker_wake_up	2026-05-02T22:10:43.176Z	2026-05-02T22:10:44.692Z	20.963	1.516	worker main log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	worker/main	worker_after_wake_to_discovery	2026-05-02T22:10:44.692Z	2026-05-02T22:10:44.709Z	22.479	0.017	worker main log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	worker/main	worker_register_model	2026-05-02T22:10:44.744Z	2026-05-02T22:10:45.072Z	22.531	0.328	worker main log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	worker/main	worker_endpoint_to_metadata_snapshot	2026-05-02T22:10:45.072Z	2026-05-02T22:10:46.473Z	22.859	1.401	worker main log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	worker/main	worker_pod_ready_condition	2026-05-02T22:10:44.692Z	2026-05-02T22:10:45.000Z	22.479	0.308	worker main log + pod yaml	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	kube/discovery	pod_ready_to_metadata_snapshot	2026-05-02T22:10:45.000Z	2026-05-02T22:10:46.473Z	22.787	1.473	pod yaml + worker main log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	frontend/main	frontend_pod_to_container	2026-05-02T22:10:20.000Z	2026-05-02T22:10:23.000Z	-2.213	3.000	frontend pod yaml	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	frontend/main	frontend_start_to_discovery	2026-05-02T22:10:23.000Z	2026-05-02T22:10:23.822Z	0.787	0.822	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	frontend/main	frontend_discovery_to_metadata_snapshot	2026-05-02T22:10:23.822Z	2026-05-02T22:10:46.474Z	1.609	22.652	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	frontend/main	frontend_ready_to_first_request	2026-05-02T22:10:35.000Z	2026-05-02T22:10:57.149Z	12.787	22.149	frontend log	
llama33-70b-fp8	RedHatAI/Llama-3.3-70B-Instruct-FP8-dynamic	dckpt-llama33-70b-fp8-0502220606	frontend/main	frontend_inference_request	2026-05-02T22:10:57.149Z	2026-05-02T22:10:58.238Z	34.936	1.089	frontend log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	worker/main	restore_pod_to_container	2026-05-02T22:20:48.000Z	2026-05-02T22:20:49.000Z	-1.815	1.000	restore pod yaml	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	snapshot-agent	agent_detect_to_restore_start	2026-05-02T22:20:49.815Z	2026-05-02T22:20:49.840Z	0.000	0.025	snapshot-agent log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	snapshot-agent	host_inspect	2026-05-02T22:20:49.840Z	2026-05-02T22:20:49.854Z	0.025	0.014	snapshot-agent Restore timing summary	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	snapshot-agent	agent_nsrestore_launch	2026-05-02T22:20:49.854Z	2026-05-02T22:20:49.872Z	0.039	0.019	snapshot-agent log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	snapshot-agent	nsrestore_setup	2026-05-02T22:20:49.872Z	2026-05-02T22:20:49.886Z	0.058	0.014	snapshot-agent nsrestore timing summary	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	snapshot-agent	criu_restore	2026-05-02T22:20:49.886Z	2026-05-02T22:21:05.351Z	0.072	15.465	snapshot-agent nsrestore timing summary	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	snapshot-agent	cuda_restore	2026-05-02T22:21:05.351Z	2026-05-02T22:21:19.405Z	15.537	14.054	snapshot-agent nsrestore timing summary	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	snapshot-agent	agent_external_complete	2026-05-02T22:21:19.406Z	2026-05-02T22:21:19.409Z	29.591	0.003	snapshot-agent log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	worker/main	restore_complete_to_sentinel	2026-05-02T22:21:19.406Z	2026-05-02T22:21:19.418Z	29.591	0.012	worker main log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	worker/main	worker_wake_up	2026-05-02T22:21:19.418Z	2026-05-02T22:21:20.948Z	29.603	1.530	worker main log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	worker/main	worker_after_wake_to_discovery	2026-05-02T22:21:20.948Z	2026-05-02T22:21:20.965Z	31.133	0.017	worker main log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	worker/main	worker_register_model	2026-05-02T22:21:21.000Z	2026-05-02T22:21:21.474Z	31.185	0.474	worker main log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	worker/main	worker_endpoint_to_metadata_snapshot	2026-05-02T22:21:21.474Z	2026-05-02T22:21:22.471Z	31.659	0.997	worker main log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	worker/main	worker_pod_ready_condition	2026-05-02T22:21:20.948Z	2026-05-02T22:21:21.000Z	31.133	0.052	worker main log + pod yaml	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	kube/discovery	pod_ready_to_metadata_snapshot	2026-05-02T22:21:21.000Z	2026-05-02T22:21:22.471Z	31.185	1.471	pod yaml + worker main log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	frontend/main	frontend_pod_to_container	2026-05-02T22:20:48.000Z	2026-05-02T22:20:51.000Z	-1.815	3.000	frontend pod yaml	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	frontend/main	frontend_start_to_discovery	2026-05-02T22:20:51.000Z	2026-05-02T22:20:51.872Z	1.185	0.872	frontend log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	frontend/main	frontend_discovery_to_metadata_snapshot	2026-05-02T22:20:51.872Z	2026-05-02T22:21:22.471Z	2.057	30.599	frontend log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	frontend/main	frontend_ready_to_first_request	2026-05-02T22:21:02.000Z	2026-05-02T22:21:25.239Z	12.185	23.239	frontend log	
gpt-oss-120b	openai/gpt-oss-120b	dckpt-gpt-oss-120b-rerun-0502221600	frontend/main	frontend_inference_request	2026-05-02T22:21:25.239Z	2026-05-02T22:21:26.256Z	35.424	1.017	frontend log
