router_mode,concurrency,tps_gpu,tps_cluster,tps_user,tpot_ms,ttft_ms,request_throughput_rps,prefix_cache_reused_ratio,completed_requests
round_robin,64,94.36517088305644,3019.685468257806,79.95857424379386,17.64122026668593,496.3423300152758,16.579481065038415,0.37836460144561684,23608
round_robin,128,124.26008643686217,3976.3227659795893,60.93333496076669,27.47658666003106,826.6809045124531,21.831865835045107,0.3793352918884177,23608
round_robin,256,151.12559173703633,4836.018935585163,42.09880335696433,43.24990298249709,1777.2736185908418,26.55199861559097,0.37914512738646544,23608
round_robin,512,170.0116042042676,5440.371334536563,25.23955732167641,63.585490883316425,5148.542880742429,29.87017504831931,0.3784749788513934,23608
kv_router,64,102.72484667495509,3287.195093598563,78.7524712108704,24.36006085571972,239.11366585573472,18.048233627076424,0.44117975234503204,23608
kv_router,128,138.19184860578036,4422.139155384972,59.164814325564016,35.31713546021295,307.40275151498264,24.279605662363867,0.4402232532829739,23608
kv_router,256,171.03688719887012,5473.180390363844,37.627245087014295,50.68057917958021,477.1210855532071,30.05031206112019,0.4445405866689205,23608
kv_router,512,200.0060679998407,6400.194175994902,19.20061111265522,73.61427995638108,1443.8807574106672,35.140049938610794,0.4512818078857206,23608
